Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
292524,6764218515229,Support,Closed,Low,Internal Communication,2023-04-03 14:10:00,2023-05-02 06:12:00,2023-04-03 14:27:00,2023-04-03 14:27:00,2023-04-03 16:02:00,2.0,Offered,0,2,22.0,112.0,112.0,112.0,112.0,112.0,112.0,-
292541,8847976046109,Reimbursement Claims,Closed,Low,Mail,2023-04-03 14:19:00,2023-04-05 12:19:00,2023-04-03 15:54:00,2023-04-03 15:54:00,2023-04-05 12:19:00,46.0,Offered,0,1,1320.0,2761.0,1321.0,2761.0,1321.0,2761.0,1321.0,-
292542,7251420301085,Onboardings,Open,Low,Mail,2023-04-03 14:19:00,2023-06-09 14:22:00,2023-04-03 14:21:00,2023-04-03 14:21:00,2023-04-05 12:19:00,96.0,Offered,0,27,4766.0,4299.0,2154.0,5751.0,2880.0,2.0,2.0,-
292550,7302222864029,Reimbursement Claims,Closed,Low,Mail,2023-04-03 14:27:00,2023-05-16 19:32:00,2023-04-03 15:10:00,2023-04-03 15:10:00,2023-05-16 19:32:00,1037.0,Offered,0,1,392.0,62225.0,31265.0,62225.0,31265.0,62225.0,14678.0,-
292555,9881122260381,Reimbursement Claims,Closed,Low,Mail,2023-04-03 14:35:00,2023-04-24 13:21:00,2023-04-03 15:08:00,2023-04-03 15:08:00,2023-04-24 13:21:00,503.0,Offered,0,9,357.0,30166.0,15046.0,30166.0,15046.0,30167.0,14678.0,-
292556,10194357903517,Reimbursement Claims,Closed,Low,Mail,2023-04-03 14:37:00,2023-04-04 21:05:00,2023-04-03 15:02:00,2023-04-03 15:02:00,2023-04-04 21:05:00,30.0,Offered,0,0,478.0,1828.0,1103.0,1828.0,1103.0,1829.0,1103.0,-
292568,10194531325597,Reimbursement Claims,Closed,Low,OutBound,2023-04-03 14:47:00,2023-05-02 06:11:00,2023-04-03 14:47:00,2023-04-03 14:47:00,2023-04-03 14:47:00,0.0,Offered,0,0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,-
292569,9962972286365,Support,Closed,Low,Internal Communication,2023-04-03 14:49:00,2023-05-02 06:11:00,2023-04-03 14:56:00,2023-04-03 14:56:00,2023-04-03 18:59:00,4.0,Offered,0,2,89.0,251.0,251.0,251.0,251.0,251.0,251.0,-
292572,8609930085789,Endorsements,Closed,Low,Mail,2023-04-03 14:49:00,2023-04-12 11:46:00,2023-04-03 16:05:00,2023-04-03 16:05:00,2023-04-12 11:46:00,213.0,Offered,0,1,5211.0,12777.0,6297.0,12777.0,6297.0,12777.0,6297.0,-
292574,7223313994525,Support,Closed,Low,Internal Communication,2023-04-03 14:51:00,2023-05-02 06:11:00,2023-04-03 15:27:00,2023-04-03 15:27:00,2023-04-03 15:56:00,1.0,Offered,0,1,65.0,65.0,65.0,65.0,65.0,66.0,66.0,-
292576,10194721785373,Support,Closed,Low,Mail,2023-04-03 14:51:00,2023-05-04 06:09:00,2023-04-03 16:02:00,2023-04-03 16:02:00,2023-04-05 18:43:00,52.0,Offered,0,2,173.0,3111.0,1671.0,3111.0,1671.0,3112.0,1672.0,Manage dependents
292578,7303172019485,Endorsements,Closed,Low,OutBound,2023-04-03 14:52:00,2023-05-02 06:11:00,2023-04-03 14:52:00,2023-04-03 14:52:00,2023-04-03 14:52:00,0.0,Offered,0,0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,-
292581,9661077422237,Reimbursement Claims,Hold,Low,Mail,2023-04-03 14:54:00,2023-04-05 16:32:00,2023-04-03 15:54:00,2023-04-03 15:54:00,2023-04-03 14:52:00,96.0,Offered,0,1,1538.0,4299.0,2154.0,5751.0,2880.0,2978.0,1538.0,-
292594,10194926937117,Support,Closed,Low,Mail,2023-04-03 15:01:00,2023-05-06 06:04:00,2023-04-03 16:02:00,2023-04-03 16:02:00,2023-04-07 10:24:00,91.0,Offered,0,2,317.0,5483.0,2603.0,5483.0,2603.0,5483.0,2603.0,-
292605,7238890722717,Reimbursement Claims,Hold,Low,Mail,2023-04-03 15:05:00,2023-04-13 21:36:00,2023-04-03 15:55:00,2023-04-03 15:55:00,2023-04-07 10:24:00,96.0,Offered,0,3,1246.0,4299.0,2154.0,5751.0,2880.0,14790.0,7554.0,-
292618,7251456726557,Endorsements,Closed,Low,Closed Ticket,2023-04-03 15:15:00,2023-05-02 06:11:00,2023-04-03 16:05:00,2023-04-03 16:05:00,2023-04-03 16:57:00,2.0,Offered,0,1,102.0,102.0,102.0,102.0,102.0,101.0,101.0,-
292625,7302092220317,Support,Closed,Low,Mail,2023-04-03 15:17:00,2023-05-02 06:11:00,2023-04-03 15:37:00,2023-04-03 15:37:00,2023-04-04 00:21:00,9.0,Offered,0,1,19.0,544.0,342.0,544.0,342.0,544.0,342.0,-
292626,8264935482909,Reimbursement Claims,Closed,Low,Mail,2023-04-03 15:18:00,2023-04-04 22:33:00,2023-04-03 16:01:00,2023-04-03 15:58:00,2023-04-04 22:33:00,31.0,Offered,0,0,478.0,1875.0,1061.0,1875.0,1061.0,1874.0,1061.0,-
292627,6764218515229,Support,Closed,Low,Internal Communication,2023-04-03 15:19:00,2023-05-03 06:10:00,2023-04-03 15:28:00,2023-04-03 15:28:00,2023-04-04 17:14:00,26.0,Offered,0,1,835.0,1555.0,835.0,1555.0,835.0,1554.0,834.0,-
292629,8264935482909,Reimbursement Claims,Closed,Low,Mail,2023-04-03 15:20:00,2023-04-04 22:33:00,2023-04-03 16:02:00,2023-04-03 16:02:00,2023-04-04 22:33:00,31.0,Offered,0,0,478.0,1873.0,1060.0,1873.0,1060.0,1873.0,1060.0,-
292632,9980851200029,Support,Closed,Low,Internal Communication,2023-04-03 15:21:00,2023-05-02 06:11:00,2023-04-24 13:45:00,2023-04-03 15:28:00,2023-04-03 16:10:00,1.0,Offered,0,1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,-
292635,10195547794973,Support,Closed,Low,Mail,2023-04-03 15:24:00,2023-05-05 06:08:00,2023-04-03 16:02:00,2023-04-03 16:02:00,2023-04-06 12:54:00,70.0,Offered,0,2,328.0,4170.0,2010.0,4170.0,2010.0,4169.0,2010.0,-
292636,9852971878173,Support,Closed,Low,Internal Communication,2023-04-03 15:24:00,2023-05-02 06:11:00,2023-04-24 13:45:00,2023-04-03 15:28:00,2023-04-03 16:17:00,1.0,Offered,0,1,52.0,52.0,52.0,52.0,52.0,53.0,53.0,-
292637,10195505254301,Support,Closed,Low,Mail,2023-04-03 15:25:00,2023-05-10 06:11:00,2023-04-03 16:04:00,2023-04-03 16:04:00,2023-04-11 17:49:00,194.0,Offered,0,5,48.0,11664.0,5904.0,11664.0,5904.0,11665.0,5905.0,Is my treatment covered (IMTC)
292638,10195520643869,Reimbursement Claims,Hold,Low,Mail,2023-04-03 15:25:00,2023-04-18 11:12:00,2023-04-03 15:58:00,2023-04-03 15:58:00,2023-04-11 17:49:00,96.0,Offered,0,5,1233.0,4299.0,2154.0,5751.0,2880.0,21347.0,10547.0,-
292639,9962972286365,Support,Closed,Low,Internal Communication,2023-04-03 15:27:00,2023-05-02 06:11:00,2023-04-24 13:45:00,2023-04-03 15:28:00,2023-04-03 16:01:00,1.0,Offered,0,1,27.0,34.0,34.0,34.0,34.0,34.0,34.0,-
292647,7302907405597,Endorsements,Closed,Low,Mail,2023-04-03 15:35:00,2023-05-03 06:10:00,2023-04-04 12:32:00,2023-04-04 12:32:00,2023-04-04 21:19:00,30.0,Offered,0,1,1045.0,1784.0,1045.0,1784.0,1045.0,1784.0,1044.0,-
292652,9890664672925,Reimbursement Claims,Closed,Low,Mail,2023-04-03 15:36:00,2023-05-24 06:09:00,2023-04-25 12:44:00,2023-04-03 16:02:00,2023-04-25 12:44:00,525.0,Offered,0,1,1279.0,31508.0,15668.0,31508.0,15668.0,31508.0,14678.0,-
292653,10195902223261,Reimbursement Claims,Closed,Low,Mail,2023-04-03 15:38:00,2023-05-02 06:11:00,2023-04-03 16:04:00,2023-04-03 16:04:00,2023-04-04 00:04:00,8.0,Offered,0,1,26.0,506.0,322.0,506.0,322.0,506.0,322.0,-
292662,7303155880093,Support,Closed,Low,Internal Communication,2023-04-03 15:42:00,2023-05-02 06:11:00,2023-04-03 16:05:00,2023-04-03 16:05:00,2023-04-03 16:55:00,1.0,Offered,0,1,73.0,73.0,73.0,73.0,73.0,73.0,73.0,Claims
292668,10167423563421,Support,Closed,Low,Mail,2023-04-03 15:50:00,2023-04-03 16:38:00,2023-04-03 16:05:00,2023-04-03 16:05:00,2023-04-03 16:38:00,1.0,Offered,0,1,48.0,48.0,48.0,48.0,48.0,47.0,47.0,-
292670,7262799477533,Support,Closed,Low,Mail,2023-04-03 15:51:00,2023-05-03 06:10:00,2023-04-03 16:05:00,2023-04-03 16:05:00,2023-04-04 12:21:00,21.0,Offered,0,3,28.0,1230.0,510.0,1230.0,510.0,1230.0,510.0,Claims
292672,7297730344349,Support,Closed,Low,Internal Communication,2023-04-03 15:52:00,2023-05-02 06:11:00,2023-04-03 16:05:00,2023-04-03 16:05:00,2023-04-03 16:45:00,1.0,Offered,0,2,27.0,53.0,53.0,53.0,53.0,53.0,53.0,-
292674,10196242342429,Reimbursement Claims,Closed,Low,Mail,2023-04-03 15:53:00,2023-05-02 06:11:00,2023-04-03 16:06:00,2023-04-03 16:06:00,2023-04-03 20:27:00,5.0,Offered,0,1,275.0,275.0,275.0,275.0,275.0,275.0,275.0,-
292678,9624211372189,Reimbursement Claims,Closed,Low,Mail,2023-04-03 15:56:00,2023-05-02 06:11:00,2023-04-03 16:06:00,2023-04-03 16:06:00,2023-04-03 16:06:00,0.0,Offered,0,0,478.0,10.0,10.0,10.0,10.0,11.0,11.0,-
292680,7302768107165,Onboardings,Closed,Low,Mail,2023-04-03 15:56:00,2023-05-20 06:10:00,2023-04-03 16:16:00,2023-04-03 16:16:00,2023-04-21 12:42:00,429.0,Offered,0,3,20.0,25726.0,12766.0,25726.0,12766.0,8375.0,4055.0,-
292684,7273532591133,Support,Closed,Low,Mail,2023-04-03 15:57:00,2023-05-05 06:08:00,2023-04-03 16:05:00,2023-04-03 16:05:00,2023-04-06 12:20:00,68.0,Offered,0,3,59.0,4103.0,1943.0,4103.0,1943.0,4103.0,1943.0,Is my treatment covered (IMTC)
292693,9682360628765,Reimbursement Claims,Hold,Low,Mail,2023-04-03 16:06:00,2023-04-05 11:37:00,2023-04-04 09:58:00,2023-04-04 09:58:00,2023-04-06 12:20:00,96.0,Offered,0,2,1013.0,4299.0,2154.0,5751.0,2880.0,2610.0,1170.0,-
292707,7235419497501,Support,Closed,Low,Internal Communication,2023-04-03 16:13:00,2023-05-02 06:11:00,2023-04-03 17:11:00,2023-04-03 17:11:00,2023-04-03 17:37:00,1.0,Offered,0,1,84.0,84.0,84.0,84.0,84.0,84.0,84.0,Super Top-up (STU)
292709,10196752055325,Reimbursement Claims,Hold,Low,Mail,2023-04-03 16:15:00,2023-04-05 17:22:00,2023-04-04 09:59:00,2023-04-04 09:59:00,2023-04-03 17:37:00,96.0,Offered,0,2,1373.0,4299.0,2154.0,5751.0,2880.0,2947.0,1507.0,-
292712,9164338000029,Reimbursement Claims,Closed,Low,Mail,2023-04-03 16:17:00,2023-04-04 11:20:00,2023-04-04 10:00:00,2023-04-04 10:00:00,2023-04-04 11:20:00,19.0,Offered,0,1,421.0,1143.0,423.0,1143.0,423.0,1143.0,423.0,-
292717,10196875080861,Support,Closed,Low,Mail,2023-04-03 16:20:00,2023-05-11 06:09:00,2023-04-03 17:36:00,2023-04-03 17:36:00,2023-04-13 03:55:00,228.0,5,0,2,122.0,13654.0,6759.0,13654.0,6759.0,13654.0,6759.0,Health ID
292720,7303457150493,Endorsements,Closed,Low,Closed Ticket,2023-04-03 16:21:00,2023-04-06 12:15:00,2023-04-05 18:15:00,2023-04-04 12:36:00,2023-04-06 12:15:00,68.0,Offered,0,0,478.0,4074.0,1914.0,4074.0,1914.0,4074.0,1914.0,-
292721,6655223163293,Support,Closed,Low,Internal Communication,2023-04-03 16:21:00,2023-05-02 06:11:00,2023-04-03 17:11:00,2023-04-03 17:11:00,2023-04-03 17:37:00,1.0,Offered,0,2,2.0,75.0,75.0,75.0,75.0,76.0,76.0,-
292722,7302093357725,Reimbursement Claims,Hold,Low,Mail,2023-04-03 16:23:00,2023-04-04 23:45:00,2023-04-04 10:00:00,2023-04-04 10:00:00,2023-04-03 17:37:00,96.0,Offered,0,1,997.0,4299.0,2154.0,5751.0,2880.0,1883.0,997.0,-
292724,9980851200029,Support,Closed,Low,Internal Communication,2023-04-03 16:24:00,2023-05-02 06:11:00,2023-04-03 17:12:00,2023-04-03 17:12:00,2023-04-03 17:46:00,1.0,Offered,0,1,82.0,82.0,82.0,82.0,82.0,82.0,82.0,-
292726,10196999991581,Support,Closed,Low,Mail,2023-04-03 16:26:00,2023-05-03 06:10:00,2023-04-03 17:36:00,2023-04-03 17:36:00,2023-04-04 12:21:00,20.0,5,0,2,88.0,1195.0,475.0,1195.0,475.0,1195.0,475.0,Health ID
292733,7302569438877,Support,Closed,Low,Mail,2023-04-03 16:28:00,2023-05-06 06:04:00,2023-04-03 17:36:00,2023-04-03 17:36:00,2023-04-07 11:06:00,91.0,Offered,0,4,105.0,5438.0,2558.0,5438.0,2558.0,5438.0,2558.0,Claims
292735,7303155880093,Support,Closed,Low,Internal Communication,2023-04-03 16:28:00,2023-05-02 06:11:00,2023-04-03 17:12:00,2023-04-03 17:12:00,2023-04-03 18:08:00,2.0,Offered,0,4,53.0,100.0,100.0,100.0,100.0,99.0,99.0,-
292741,10004841180189,Reimbursement Claims,Hold,Low,Mail,2023-04-03 16:34:00,2023-04-05 17:25:00,2023-04-04 10:01:00,2023-04-04 10:01:00,2023-04-03 18:08:00,96.0,Offered,0,1,1492.0,4299.0,2154.0,5751.0,2880.0,2932.0,1492.0,-
292742,7297730344349,Support,Closed,Low,Internal Communication,2023-04-03 16:34:00,2023-05-02 06:11:00,2023-04-03 17:12:00,2023-04-03 17:12:00,2023-04-03 19:23:00,3.0,Offered,0,2,43.0,169.0,169.0,169.0,169.0,170.0,170.0,-
292743,10197240069533,Onboardings,Closed,Low,Mail,2023-04-03 16:36:00,2023-06-07 07:36:00,2023-04-03 16:38:00,2023-04-03 16:38:00,2023-05-16 16:31:00,1032.0,Offered,0,10,1.0,61915.0,30955.0,61915.0,30955.0,82.0,82.0,-
292744,8107171793437,Support,Closed,Low,Closed Ticket,2023-04-03 16:36:00,2023-05-04 06:09:00,2023-04-03 16:36:00,2023-04-03 16:36:00,2023-04-05 11:33:00,43.0,Offered,0,0,478.0,2576.0,1136.0,2576.0,1136.0,2576.0,1136.0,-
292745,8244985246365,Reimbursement Claims,Hold,Low,Mail,2023-04-03 16:40:00,2023-04-05 12:02:00,2023-04-04 10:01:00,2023-04-04 10:01:00,2023-04-05 11:33:00,96.0,Offered,0,1,408.0,4299.0,2154.0,5751.0,2880.0,2601.0,1161.0,-
292749,6659076264989,Support,Closed,Low,Internal Communication,2023-04-03 16:43:00,2023-05-03 06:10:00,2023-04-03 17:12:00,2023-04-03 17:12:00,2023-04-04 18:44:00,26.0,Offered,0,2,3.0,1561.0,841.0,1561.0,841.0,1561.0,841.0,-
292751,9962972286365,Support,Closed,Low,Internal Communication,2023-04-03 16:44:00,2023-05-02 06:11:00,2023-04-03 17:12:00,2023-04-03 17:12:00,2023-04-03 19:14:00,3.0,Offered,0,3,137.0,150.0,150.0,150.0,150.0,149.0,149.0,-
292758,7302870139805,Reimbursement Claims,Hold,Low,Mail,2023-04-03 16:53:00,2023-04-04 23:53:00,2023-04-04 10:03:00,2023-04-04 10:03:00,2023-04-03 19:14:00,96.0,Offered,0,1,966.0,4299.0,2154.0,5751.0,2880.0,1859.0,966.0,-
292760,10197685524509,Support,Closed,Low,Mail,2023-04-03 16:56:00,2023-05-05 06:08:00,2023-04-03 17:42:00,2023-04-03 17:42:00,2023-04-06 09:14:00,64.0,Offered,0,4,50.0,3858.0,1698.0,3858.0,1698.0,3859.0,1699.0,Is my treatment covered (IMTC)
292769,9295747576477,Reimbursement Claims,Hold,Low,Mail,2023-04-03 16:57:00,2023-04-14 11:44:00,2023-04-04 10:03:00,2023-04-04 10:03:00,2023-04-06 09:14:00,96.0,Offered,0,1,342.0,4299.0,2154.0,5751.0,2880.0,1062.0,342.0,-
292776,10197805470493,Support,Closed,Low,Mail,2023-04-03 17:00:00,2023-05-02 06:13:00,2023-04-03 17:42:00,2023-04-03 17:42:00,2023-04-03 19:59:00,3.0,Offered,0,3,81.0,179.0,179.0,179.0,179.0,179.0,179.0,Is my treatment covered (IMTC)
292779,8140254133533,Reimbursement Claims,Closed,Low,Mail,2023-04-03 17:03:00,2023-04-04 11:09:00,2023-04-04 10:06:00,2023-04-04 10:06:00,2023-04-04 11:09:00,18.0,Offered,0,1,365.0,1086.0,366.0,1086.0,366.0,1086.0,366.0,-
292781,7224677046301,Endorsements,Closed,Low,Mail,2023-04-03 17:05:00,2023-05-17 06:11:00,2023-04-10 10:38:00,2023-04-10 10:38:00,2023-04-18 15:07:00,358.0,Offered,0,2,4654.0,21482.0,10682.0,21482.0,10682.0,9837.0,4797.0,-
292786,8140254133533,Reimbursement Claims,Closed,Low,Mail,2023-04-03 17:08:00,2023-04-04 10:05:00,2023-04-04 10:05:00,2023-04-04 10:05:00,2023-04-04 10:05:00,17.0,Offered,0,0,478.0,1017.0,297.0,1017.0,297.0,1017.0,297.0,-
292787,7235729569949,Onboardings,Closed,Low,Mail,2023-04-03 17:08:00,2023-05-03 06:10:00,2023-04-04 08:40:00,2023-04-04 08:40:00,2023-04-04 13:46:00,21.0,Offered,0,0,478.0,1238.0,518.0,1238.0,518.0,1238.0,518.0,-
292803,7290753974173,Support,Closed,Low,Mail,2023-04-03 17:14:00,2023-05-05 06:08:00,2023-04-03 17:43:00,2023-04-03 17:43:00,2023-04-06 21:16:00,76.0,Offered,0,1,55.0,4562.0,2386.0,4562.0,2386.0,4562.0,2386.0,-
292804,10198129481245,Reimbursement Claims,Closed,Low,Mail,2023-04-03 17:16:00,2023-06-07 07:36:00,2023-04-04 10:07:00,2023-04-04 10:07:00,2023-05-17 12:40:00,1051.0,Offered,0,1,1480.0,63084.0,31404.0,63084.0,31404.0,63083.0,14678.0,-
292809,6764218515229,Support,Closed,Low,Internal Communication,2023-04-03 17:19:00,2023-05-02 06:13:00,2023-04-03 17:35:00,2023-04-03 17:35:00,2023-04-03 19:34:00,2.0,Offered,0,2,21.0,134.0,134.0,134.0,134.0,134.0,134.0,-
292811,9854701478173,Reimbursement Claims,Closed,Low,Mail,2023-04-03 17:21:00,2023-06-07 07:36:00,2023-04-04 10:07:00,2023-04-04 10:07:00,2023-05-12 10:50:00,929.0,Offered,0,9,1318.0,55769.0,27689.0,55769.0,27689.0,55771.0,14678.0,-
292812,7303155880093,Support,Closed,Low,Internal Communication,2023-04-03 17:22:00,2023-05-03 06:10:00,2023-04-03 17:35:00,2023-04-03 17:35:00,2023-04-04 11:12:00,18.0,Offered,0,6,34.0,1071.0,351.0,1071.0,351.0,1071.0,351.0,-
292813,7302222864029,Reimbursement Claims,Closed,Low,Mail,2023-04-03 17:23:00,2023-04-04 11:40:00,2023-04-04 10:08:00,2023-04-04 10:08:00,2023-04-04 11:40:00,18.0,Offered,0,1,368.0,1097.0,377.0,1097.0,377.0,1097.0,377.0,-
292820,6764218515229,Support,Closed,Low,Internal Communication,2023-04-03 17:31:00,2023-05-03 06:10:00,2023-04-03 17:35:00,2023-04-03 17:35:00,2023-04-04 13:21:00,20.0,Offered,0,1,470.0,1190.0,470.0,1190.0,470.0,1189.0,469.0,-
292824,8160286483485,Endorsements,Closed,Low,Mail,2023-04-03 17:34:00,2023-05-11 06:09:00,2023-04-04 12:36:00,2023-04-04 12:36:00,2023-04-12 15:22:00,214.0,Offered,0,1,6348.0,12828.0,6348.0,12828.0,6348.0,12827.0,6347.0,-
292825,9487734050589,Reimbursement Claims,Hold,Low,OutBound,2023-04-03 17:34:00,2023-04-14 12:03:00,2023-04-03 17:34:00,2023-04-03 17:34:00,2023-04-12 15:22:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
292827,9962972286365,Support,Closed,Low,Internal Communication,2023-04-03 17:35:00,2023-05-03 06:10:00,2023-04-03 17:35:00,2023-04-03 17:35:00,2023-04-04 19:42:00,26.0,Offered,0,2,175.0,1567.0,847.0,1567.0,847.0,1567.0,847.0,Not Applicable
292831,9425802833949,Reimbursement Claims,Hold,Low,OutBound,2023-04-03 17:39:00,2023-04-03 17:39:00,2023-04-03 17:39:00,2023-04-03 17:39:00,2023-04-04 19:42:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,0.0,0.0,-
292834,9852971878173,Support,Closed,Low,Internal Communication,2023-04-03 17:41:00,2023-05-03 06:10:00,2023-04-03 18:11:00,2023-04-03 18:11:00,2023-04-04 19:32:00,26.0,Offered,0,1,831.0,1551.0,831.0,1551.0,831.0,1551.0,831.0,-
292840,9962972286365,Support,Closed,Low,Internal Communication,2023-04-03 17:42:00,2023-05-03 06:10:00,2023-04-03 18:11:00,2023-04-03 18:11:00,2023-04-04 13:08:00,19.0,Offered,0,1,446.0,1166.0,446.0,1166.0,446.0,1165.0,445.0,-
292844,6764218515229,Support,Closed,Low,Internal Communication,2023-04-03 17:44:00,2023-05-02 06:13:00,2023-04-03 18:12:00,2023-04-03 18:12:00,2023-04-03 19:17:00,2.0,Offered,0,2,32.0,93.0,93.0,93.0,93.0,93.0,93.0,-
292845,7323582679325,Support,Closed,Low,Mail,2023-04-03 17:44:00,2023-05-02 06:13:00,2023-04-03 17:50:00,2023-04-03 17:50:00,2023-04-03 17:50:00,0.0,Offered,0,0,478.0,6.0,6.0,6.0,6.0,6.0,6.0,-
292848,7303262432797,Reimbursement Claims,Closed,Low,Mail,2023-04-03 17:47:00,2023-04-04 10:09:00,2023-04-04 10:09:00,2023-04-04 10:09:00,2023-04-04 10:09:00,16.0,Offered,0,0,478.0,982.0,262.0,982.0,262.0,982.0,262.0,-
292849,8244985246365,Reimbursement Claims,Hold,Low,Mail,2023-04-03 17:47:00,2023-04-10 18:43:00,2023-04-04 10:10:00,2023-04-04 10:10:00,2023-04-04 10:09:00,96.0,Offered,0,3,1147.0,4299.0,2154.0,5751.0,2880.0,10136.0,5095.0,-
292851,10198955475869,Reimbursement Claims,Closed,Low,OutBound,2023-04-03 17:48:00,2023-06-07 07:36:00,2023-04-03 17:48:00,2023-04-03 17:48:00,2023-05-10 18:10:00,888.0,Offered,0,10,112.0,53302.0,26662.0,53302.0,26662.0,53302.0,14678.0,-
292853,7224143763741,Reimbursement Claims,Solved,Low,Mail,2023-04-03 17:49:00,2023-06-01 16:50:00,2023-04-04 10:11:00,2023-04-04 10:11:00,2023-06-01 16:50:00,1415.0,Offered,0,4,1562.0,84901.0,42421.0,84901.0,42421.0,84901.0,14678.0,-
292859,8936513127709,Reimbursement Claims,Hold,Low,Mail,2023-04-03 17:53:00,2023-04-09 12:37:00,2023-04-04 10:11:00,2023-04-04 10:11:00,2023-06-01 16:50:00,96.0,Offered,0,1,336.0,4299.0,2154.0,5751.0,2880.0,8325.0,4005.0,-
292864,7303155880093,Support,Closed,Low,Internal Communication,2023-04-03 17:55:00,2023-05-02 06:13:00,2023-04-03 18:13:00,2023-04-03 18:13:00,2023-04-03 18:22:00,0.0,Offered,0,0,478.0,27.0,27.0,27.0,27.0,28.0,28.0,-
292870,7290760288029,Support,Closed,Urgent,Internal Communication,2023-04-03 17:57:00,2023-05-04 06:09:00,2023-04-03 18:16:00,2023-04-03 18:16:00,2023-04-05 11:54:00,42.0,Offered,0,1,1077.0,2517.0,1077.0,2517.0,1077.0,2517.0,1077.0,-
292872,9744704139677,Support,Closed,Low,Closed Ticket,2023-04-03 17:57:00,2023-05-02 06:13:00,2023-04-03 18:11:00,2023-04-03 18:11:00,2023-04-03 20:14:00,2.0,5,0,1,137.0,137.0,137.0,137.0,137.0,137.0,137.0,-
292878,10199257326365,Support,Closed,Low,Mail,2023-04-03 18:00:00,2023-05-10 06:11:00,2023-04-03 18:08:00,2023-04-03 18:08:00,2023-04-11 16:10:00,190.0,Offered,0,4,45.0,11410.0,5650.0,11410.0,5650.0,11411.0,5651.0,Is my treatment covered (IMTC)
292879,8861966356381,Onboardings,Closed,Low,Mail,2023-04-03 18:01:00,2023-06-07 15:41:00,2023-04-05 15:00:00,2023-04-04 08:40:00,2023-05-18 14:35:00,1077.0,Offered,0,14,1258.0,64594.0,32194.0,64594.0,32194.0,14042.0,6996.0,-
292881,10199279786909,Support,Closed,Low,Mail,2023-04-03 18:02:00,2023-05-02 06:13:00,2023-04-03 18:16:00,2023-04-03 18:16:00,2023-04-03 18:45:00,1.0,Offered,0,1,42.0,42.0,42.0,42.0,42.0,43.0,43.0,Claims
292886,7303264530717,Reimbursement Claims,Closed,Low,Mail,2023-04-03 18:04:00,2023-05-03 06:10:00,2023-04-04 10:12:00,2023-04-04 10:12:00,2023-04-04 15:23:00,21.0,Offered,0,1,559.0,1279.0,559.0,1279.0,559.0,1279.0,559.0,-
292888,7303264530717,Reimbursement Claims,Closed,Low,Mail,2023-04-03 18:05:00,2023-04-04 10:13:00,2023-04-04 10:13:00,2023-04-04 10:13:00,2023-04-04 10:13:00,16.0,Offered,0,0,478.0,967.0,247.0,967.0,247.0,967.0,247.0,-
292889,7251442106269,Support,Closed,Low,Mail,2023-04-03 18:05:00,2023-05-02 06:13:00,2023-04-03 18:08:00,2023-04-03 18:08:00,2023-04-03 19:35:00,2.0,Offered,0,1,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-
292922,7303155880093,Support,Closed,Low,Internal Communication,2023-04-03 18:31:00,2023-05-03 06:10:00,2023-04-03 21:34:00,2023-04-03 21:34:00,2023-04-04 16:07:00,22.0,Offered,0,1,576.0,1296.0,576.0,1296.0,576.0,1296.0,576.0,-
292924,7237209522461,Endorsements,Closed,Low,Mail,2023-04-03 18:32:00,2023-06-07 07:36:00,2023-04-10 13:13:00,2023-04-10 13:13:00,2023-05-14 23:04:00,989.0,Offered,0,0,478.0,59312.0,29667.0,59312.0,29667.0,59312.0,14678.0,-
292927,7303555982621,Reimbursement Claims,Solved,Low,Mail,2023-04-03 18:38:00,2023-05-31 15:10:00,2023-04-04 10:57:00,2023-04-04 07:56:00,2023-05-31 15:10:00,1389.0,Offered,0,2,1865.0,83312.0,41552.0,83312.0,41552.0,83312.0,14678.0,-
292930,6764218515229,Support,Closed,Low,Internal Communication,2023-04-03 18:41:00,2023-05-03 06:10:00,2023-04-03 21:35:00,2023-04-03 21:35:00,2023-04-04 09:57:00,15.0,Offered,0,1,196.0,916.0,196.0,916.0,196.0,915.0,195.0,-
292935,9877013942301,Reimbursement Claims,Hold,Low,OutBound,2023-04-03 18:46:00,2023-04-03 18:46:00,2023-04-03 18:46:00,2023-04-03 18:46:00,2023-04-04 09:57:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,0.0,0.0,-
292947,10106214440989,Reimbursement Claims,Closed,Low,Mail,2023-04-03 19:05:00,2023-04-04 10:16:00,2023-04-04 10:16:00,2023-04-04 10:16:00,2023-04-04 10:16:00,15.0,Offered,0,0,478.0,911.0,191.0,911.0,191.0,911.0,191.0,-
